route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.673,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2018-01-01,201801,SAT.,0.6815,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2018-01-01,201801,SUN.,0.6747,UTA
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.6183,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.641,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2018-01-01,201801,SAT.,0.6462,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.8357,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2018-01-01,201801,SAT.,0.7262,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2018-01-01,201801,SUN.,0.7381,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6689,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2018-01-01,201801,SAT.,0.6837,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2018-01-01,201801,SUN.,0.7027,UTA
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.8159,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6346,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2018-01-01,201801,SAT.,0.6757,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2018-01-01,201801,SUN.,0.6722,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6328,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2018-01-01,201801,SAT.,0.7102,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2018-01-01,201801,SUN.,0.6792,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.5843,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2018-01-01,201801,SAT.,0.589,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2018-01-01,201801,SUN.,0.5973,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6263,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2018-01-01,201801,SAT.,0.6584,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2018-01-01,201801,SUN.,0.5575,UTA
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.5666,UTA
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2018-01-01,201801,SAT.,0.6636,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6413,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2018-01-01,201801,SAT.,0.6288,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2018-01-01,201801,SUN.,0.6667,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6285,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2018-01-01,201801,SAT.,0.6772,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2018-01-01,201801,SUN.,0.6233,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6756,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2018-01-01,201801,SAT.,0.7615,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2018-01-01,201801,SUN.,0.6183,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.6879,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2018-01-01,201801,SAT.,0.6687,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2018-01-01,201801,SUN.,0.6549,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6604,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2018-01-01,201801,SAT.,0.6353,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2018-01-01,201801,SUN.,0.6091,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.6323,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2018-01-01,201801,SAT.,0.6529,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2018-01-01,201801,SUN.,0.6626,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6198,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2018-01-01,201801,SAT.,0.6059,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2018-01-01,201801,SUN.,0.5625,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.7257,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2018-01-01,201801,SAT.,0.8304,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2018-01-01,201801,SUN.,0.7014,UTA
88,088,88 - PENN,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6684,UTA
88,088,88 - PENN,East Liberty,Bus,2018-01-01,201801,SAT.,0.6847,UTA
88,088,88 - PENN,East Liberty,Bus,2018-01-01,201801,SUN.,0.7421,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.5678,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2018-01-01,201801,SAT.,0.7696,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2018-01-01,201801,SUN.,0.7438,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2018-01-01,201801,WEEKDAY,0.6888,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2018-01-01,201801,SAT.,0.6663,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2018-01-01,201801,SUN.,0.584,UTA
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.6692,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2018-01-01,201801,WEEKDAY,0.6349,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2018-01-01,201801,SAT.,0.8295,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2018-01-01,201801,SUN.,0.7675,UTA
G3,G3,G3 - MOON FLYER,Collier,Bus,2018-01-01,201801,WEEKDAY,0.6778,UTA
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2018-01-01,201801,WEEKDAY,0.6759,UTA
O1,O1,O1 - ROSS FLYER,Ross,Bus,2018-01-01,201801,WEEKDAY,0.6987,UTA
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2018-01-01,201801,WEEKDAY,0.7112,UTA
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2018-01-01,201801,WEEKDAY,0.679,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.8151,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2018-01-01,201801,SAT.,0.9037,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2018-01-01,201801,SUN.,0.8152,UTA
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.5713,UTA
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6036,UTA
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2018-01-01,201801,WEEKDAY,0.6693,UTA
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.66,UTA
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.702,UTA
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.7494,UTA
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.8014,UTA
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6814,UTA
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6789,UTA
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.5117,UTA
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.61,UTA
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.7186,UTA
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.5454,UTA
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2018-01-01,201801,WEEKDAY,0.6654,UTA
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.6338,UTA
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.7196,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.6977,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2018-01-01,201801,SAT.,0.7072,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2018-01-01,201801,SUN.,0.6937,UTA
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.6552,UTA
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2018-01-01,201801,SAT.,0.7283,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2018-01-01,201801,WEEKDAY,0.7031,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2018-01-01,201801,SAT.,0.75,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2018-01-01,201801,SUN.,0.693,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2018-02-01,201802,WEEKDAY,0.6809,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2018-02-01,201802,SAT.,0.6927,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2018-02-01,201802,SUN.,0.6242,UTA
2,002,2 - MOUNT ROYAL,Ross,Bus,2018-02-01,201802,WEEKDAY,0.6256,UTA
4,004,4 - TROY HILL,Ross,Bus,2018-02-01,201802,WEEKDAY,0.6415,UTA
4,004,4 - TROY HILL,Ross,Bus,2018-02-01,201802,SAT.,0.727,UTA
6,006,6 - SPRING HILL,Ross,Bus,2018-02-01,201802,WEEKDAY,0.8042,UTA
6,006,6 - SPRING HILL,Ross,Bus,2018-02-01,201802,SAT.,0.6462,UTA
6,006,6 - SPRING HILL,Ross,Bus,2018-02-01,201802,SUN.,0.7604,UTA
7,007,7 - SPRING GARDEN,Ross,Bus,2018-02-01,201802,WEEKDAY,0.6574,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2018-02-01,201802,WEEKDAY,0.6546,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2018-02-01,201802,SAT.,0.6581,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2018-02-01,201802,SUN.,0.6659,UTA
